prov_insc;cant_insc;parr_insc;mcap_bie;dur_mat;cau_div;nac_1;sexo_1;edad_1;hijos_1;p_etnica1;niv_inst1;nac_2;sexo_2;edad_2;hijos_2;p_etnica2;niv_inst2
Napo;Tena;Tena, cabecera cantonal y capital provincial; Sin informacion;23;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;44;0;Mestizo; Jardin de Infantes; Ecuatoriano;Mujer;46;0;Mestizo; Educacion Basica
Napo;Tena;Tena, cabecera cantonal y capital provincial; No;17;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;42;0;Mestizo; Educacion Basica; Ecuatoriano;Mujer;48;2;Mestizo; Educacion Basica
Napo;Tena;Tena, cabecera cantonal y capital provincial; No;28;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;47;0;Mestizo; Educacion Basica; Ecuatoriano;Mujer;51;0;Mestizo; Educacion Basica
Napo;Tena;Tena, cabecera cantonal y capital provincial; No;11;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;38;0;Mestizo; Educacion Basica; Ecuatoriano;Mujer;34;1;Mestizo; Superior Universitario
Napo;Tena;Tena, cabecera cantonal y capital provincial; No;12;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;40;0;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;31;1;Mestizo; Superior Universitario
Napo;Tena;Tena, cabecera cantonal y capital provincial; No;23;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;45;0;Indigena; Educacion media o Bachillerato; Ecuatoriano;Mujer;49;1;Indigena; Educacion media o Bachillerato
Carchi;Tulcan;Gonzalez Suarez; No;25;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;52;0;Mestizo; Secundaria; Ecuatoriano;Mujer;52;0;Mestizo; Secundaria
Carchi;Tulcan;Gonzalez Suarez; No;11;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;39;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;37;1;Mestizo; Superior Universitario
Carchi;Tulcan;Gonzalez Suarez; No;26;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;56;0;Sin informacion; Educacion media o Bachillerato; Ecuatoriano;Mujer;48;0;Sin informacion; Educacion media o Bachillerato
Carchi;Tulcan;Gonzalez Suarez; No;25;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;42;0;Mestizo; Secundaria; Ecuatoriano;Mujer;42;1;Mestizo; Secundaria
Carchi;Tulcan;Gonzalez Suarez; No;9;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;30;0;Mestizo; Educacion Basica; Ecuatoriano;Mujer;30;2;Mestizo; Educacion media o Bachillerato
Carchi;Tulcan;Gonzalez Suarez; No;9;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;33;2;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;26;0;Mestizo; Educacion Basica
Carchi;Tulcan;Gonzalez Suarez; No;28;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;51;0;Mestizo; Educacion Basica; Ecuatoriano;Mujer;49;2;Mestizo; Educacion Basica
Carchi;Tulcan;Gonzalez Suarez; No;17;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;37;0;Mestizo; Secundaria; Ecuatoriano;Mujer;37;3;Mestizo; Primaria
Carchi;Tulcan;Gonzalez Suarez; No;34;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;74;0;Mestizo; Secundaria; Ecuatoriano;Mujer;65;0;Mestizo; Secundaria
Carchi;Tulcan;Gonzalez Suarez; No;14;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;46;0;Mestizo; Secundaria; Ecuatoriano;Mujer;46;1;Mestizo; Secundaria
Azuay;Cuenca;El Batan; No;24;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;45;0;Mestizo; Secundaria; Ecuatoriano;Mujer;47;0;Mestizo; Secundaria
Azuay;Cuenca;El Batan; No;20;El estado habitual de falta de armonia de las dos voluntades en la vida matrimonial; Ecuatoriano;Hombre;45;0;Blanco; Superior no Universitario; Ecuatoriano;Mujer;45;2;Blanco; Superior Universitario
Azuay;Cuenca;El Batan; No;5;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;32;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;32;1;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;El Batan; No;4;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;28;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;31;2;Mestizo; Superior Universitario
Azuay;Cuenca;El Batan; No;17;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;45;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;39;0;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;El Batan; No;32;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;54;0;Mestizo; Primaria; Ecuatoriano;Mujer;52;0;Mestizo; Superior no Universitario
Azuay;Cuenca;El Batan; No;1;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;45;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;40;0;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;El Batan; Sin informacion;10; Sin informacion; Ecuatoriano;Hombre;42;0;Mestizo; Posgrado; Ecuatoriano;Mujer;33;4;Mestizo; Superior Universitario
Azuay;Cuenca;El Batan; No;4;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;33;0;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;35;1;Mestizo; Posgrado
Azuay;Cuenca;El Batan; Si;35;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;58;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;56;0;Mestizo; Educacion media o Bachillerato
Carchi;Tulcan;Gonzalez Suarez; No;8;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;29;0;Sin informacion; Educacion media o Bachillerato; Ecuatoriano;Mujer;31;2;Sin informacion; Educacion media o Bachillerato
Carchi;Tulcan;Gonzalez Suarez; No;40;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;66;0;Sin informacion; Educacion Basica; Ecuatoriano;Mujer;64;0;Sin informacion; Educacion Basica
Carchi;Tulcan;Gonzalez Suarez; No;9;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;30;0;Sin informacion; Educacion media o Bachillerato; Ecuatoriano;Mujer;28;3;Sin informacion; Educacion media o Bachillerato
Carchi;Tulcan;Gonzalez Suarez; No;13;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;35;0;Sin informacion; Educacion media o Bachillerato; Ecuatoriano;Mujer;36;3;Sin informacion; Educacion media o Bachillerato
Carchi;Tulcan;Gonzalez Suarez; No;22;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;49;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;44;0;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;El Batan; No;12;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;41;2;Mestizo; Secundaria; Ecuatoriano;Mujer;35;2;Mestizo; Secundaria
Azuay;Cuenca;El Batan; No;17;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;45;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;43;1;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;El Batan; No;4;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;31;1;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;38;1;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;El Batan; Si;5;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;35;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;28;1;Mestizo; Secundaria
Azuay;Cuenca;El Batan; No;7;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;49;1;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;38;1;Mestizo; Superior no Universitario
Azuay;Cuenca;El Batan; Si;15;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;42;0;Mestizo; Posgrado; Ecuatoriano;Mujer;37;1;Mestizo; Posgrado
Azuay;Cuenca;El Batan; Si;9;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;32;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;39;2;Mestizo; Superior no Universitario
Azuay;Cuenca;El Batan; No;11;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;30;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;29;2;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;El Batan; No;1;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;22;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;21;0;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;San Blas; Sin informacion;17;El adulterio de uno de los conyuges; Ecuatoriano;Hombre;36;2;Mestizo; Secundaria; Ecuatoriano;Mujer;34;2;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;San Blas; Sin informacion;13;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;35;1;Mestizo; Educacion Basica; Ecuatoriano;Mujer;33;1;Mestizo; Educacion Basica
Azuay;Cuenca;San Blas; No;12;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;35;0;Mestizo; Secundaria; Ecuatoriano;Mujer;30;2;Mestizo; Secundaria
Azuay;Cuenca;San Blas; No;8;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;31;0;Mestizo; Secundaria; Ecuatoriano;Mujer;31;2;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; No;27;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;55;0;Mestizo; Primaria; Ecuatoriano;Mujer;49;1;Mestizo; Secundaria
Azuay;Cuenca;San Blas; Si;9;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;45;0;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;46;2;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;El Batan; No;12;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;36;3;Mestizo; Secundaria; Ecuatoriano;Mujer;34;3;Mestizo; Superior no Universitario
Azuay;Cuenca;San Blas; Sin informacion;2;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;28;0;Sin informacion; Educacion Basica; Ecuatoriano;Mujer;24;0;Sin informacion; Educacion Basica
Azuay;Cuenca;San Blas; No;25;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;60;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;44;0;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; No;38;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;64;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;62;0;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; No;11;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;33;2;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;31;2;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; Sin informacion;34;El estado habitual de falta de armonia de las dos voluntades en la vida matrimonial; Ecuatoriano;Hombre;61;0;Montubio; Primaria; Ecuatoriano;Mujer;51;0;Mestizo; Primaria
Azuay;Cuenca;San Blas; Sin informacion;6;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;58;0;Mestizo; Primaria; Ecuatoriano;Mujer;56;0;Mestizo; Secundaria
Azuay;Cuenca;San Blas; Sin informacion;6;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;26;0;Mestizo; Educacion Basica; Ecuatoriano;Mujer;30;2;Mestizo; Educacion Basica
Azuay;Cuenca;San Blas; No;15;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;40;0;Mestizo; Primaria; Ecuatoriano;Mujer;38;3;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;San Blas; No;6;El estado habitual de falta de armonia de las dos voluntades en la vida matrimonial; Ecuatoriano;Hombre;46;0;Mestizo; Primaria; Ecuatoriano;Mujer;36;1;Mestizo; Primaria
Azuay;Cuenca;San Blas; No;28;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;48;0;Mestizo; Primaria; Ecuatoriano;Mujer;47;0;Mestizo; Primaria
Azuay;Cuenca;San Blas; No;41;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;63;0;Mestizo; Educacion Basica; Ecuatoriano;Mujer;64;0;Mestizo; Educacion Basica
Azuay;Cuenca;San Blas; No;18;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;43;0;Mestizo; Educacion Basica; Ecuatoriano;Mujer;40;2;Mestizo; Secundaria
Azuay;Cuenca;San Blas; No;15;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;39;0;Mestizo; Primaria; Ecuatoriano;Mujer;32;0;Mestizo; Secundaria
Azuay;Cuenca;San Blas; No;5;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;36;0;Blanco; Educacion media o Bachillerato; Ecuatoriano;Mujer;36;0;Blanco; Educacion media o Bachillerato
Azuay;Cuenca;San Blas; No;6;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;31;0;Mestizo; Posgrado; Ecuatoriano;Mujer;27;0;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; No;8;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;36;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;32;1;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; No;1;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;54;2;Mestizo; Superior Universitario; Ecuatoriano;Mujer;35;3;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; No;2;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;26;1;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;29;1;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; Sin informacion;6;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;30;0;Mestizo; Secundaria; Ecuatoriano;Mujer;29;1;Mestizo; Secundaria
Azuay;Cuenca;San Blas; No;9;El estado habitual de falta de armonia de las dos voluntades en la vida matrimonial; Ecuatoriano;Hombre;36;0;Mestizo; Secundaria; Ecuatoriano;Mujer;29;2;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;San Blas; No;2;El estado habitual de falta de armonia de las dos voluntades en la vida matrimonial; Ecuatoriano;Hombre;23;0;Mestizo; Secundaria; Ecuatoriano;Mujer;22;1;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;San Blas; Si;18;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;44;1;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;40;1;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;San Blas; No;10;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;33;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;34;3;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;San Blas; Sin informacion;9;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;36;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;35;0;Mestizo; Posgrado
Azuay;Cuenca;San Blas; Sin informacion;4;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;33;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;32;0;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; No;11;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;32;0;Sin informacion; Secundaria; Ecuatoriano;Mujer;38;1;Sin informacion; Superior Universitario
Azuay;Cuenca;San Blas; No;6;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;62;0;Indigena; Secundaria; Ecuatoriano;Mujer;48;0;Mestizo; Secundaria
Azuay;Cuenca;San Blas; Sin informacion;16;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;43;3;Mestizo; Secundaria; Ecuatoriano;Mujer;33;3;Mestizo; Secundaria
Azuay;Cuenca;San Blas; Sin informacion;14;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;37;0;Mestizo; Secundaria; Ecuatoriano;Mujer;34;2;Mestizo; Superior no Universitario
Azuay;Cuenca;San Blas; Sin informacion;17;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;37;0;Mestizo; Educacion Basica; Ecuatoriano;Mujer;37;2;Mestizo; Educacion Basica
Azuay;Cuenca;San Blas; Sin informacion;33;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;52;0;Mestizo; Secundaria; Ecuatoriano;Mujer;52;0;Mestizo; Educacion Basica
Azuay;Cuenca;San Blas; Sin informacion;10;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;47;0;Mestizo; Superior no Universitario; Ecuatoriano;Mujer;47;0;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;San Blas; Sin informacion;9;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;39;1;Mestizo; Superior Universitario; Ecuatoriano;Mujer;28;1;Mestizo; Secundaria
Azuay;Cuenca;San Blas; Sin informacion;8;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;35;0;Mestizo; Posgrado; Ecuatoriano;Mujer;34;1;Mestizo; Posgrado
Azuay;Cuenca;San Blas; Sin informacion;7;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;40;2;Blanco; Educacion media o Bachillerato; Ecuatoriano;Mujer;24;3;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;San Blas; Sin informacion;5;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;35;2;Mestizo; Secundaria; Ecuatoriano;Mujer;34;2;Mestizo; Primaria
Azuay;Cuenca;San Blas; Sin informacion;14;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;34;1;Mestizo; Secundaria; Ecuatoriano;Mujer;34;1;Mestizo; Superior no Universitario
Azuay;Cuenca;San Blas; Si;24;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;43;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;42;1;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;San Blas; Sin informacion;19;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;66;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;59;0;Mestizo; Educacion Basica
Azuay;Cuenca;San Blas; Sin informacion;42;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;62;0;Mestizo; Secundaria; Ecuatoriano;Mujer;59;0;Mestizo; Superior no Universitario
Azuay;Cuenca;San Blas; Sin informacion;4;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;29;1;Mestizo; Secundaria; Ecuatoriano;Mujer;29;1;Mestizo; Secundaria
Azuay;Cuenca;San Blas; Sin informacion;4;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Extranjero;Hombre;54;0;Afroecuatoriano/afrodescendiente; Educacion media o Bachillerato; Extranjero;Mujer;44;1;Afroecuatoriano/afrodescendiente; Superior Universitario
Azuay;Cuenca;San Blas; Sin informacion;14;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;36;2;Afroecuatoriano/afrodescendiente; Primaria; Ecuatoriano;Mujer;40;2;Mestizo; Primaria
Azuay;Cuenca;San Blas; Sin informacion;10;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;31;0;Sin informacion; Educacion media o Bachillerato; Ecuatoriano;Mujer;34;2;Mulato; Educacion Basica
Azuay;Cuenca;San Blas; Sin informacion;22;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;41;0;Sin informacion; Educacion Basica; Ecuatoriano;Mujer;41;0;Sin informacion; Educacion Basica
Azuay;Cuenca;San Blas; Sin informacion;5;El abandono injustificado de cualquiera de los conyuges por mas de seis meses ininterrumpidos; Ecuatoriano;Hombre;30;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;27;1;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; No;16;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;43;0;Mestizo; Superior Universitario; Ecuatoriano;Mujer;44;0;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; No;8;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;42;1;Mestizo; Superior Universitario; Ecuatoriano;Mujer;36;1;Mestizo; Superior Universitario
Azuay;Cuenca;San Blas; No;4;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;46;1;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;39;1;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;San Blas; No;3;Por mutuo consentimiento via notarial; Ecuatoriano;Hombre;29;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;30;0;Mestizo; Posgrado
Azuay;Cuenca;San Blas; No;22;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;42;3;Mestizo; Secundaria; Ecuatoriano;Mujer;43;3;Mestizo; Secundaria
Azuay;Cuenca;San Blas; Sin informacion;9;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;34;0;Mestizo; Educacion media o Bachillerato; Ecuatoriano;Mujer;31;0;Mestizo; Educacion media o Bachillerato
Azuay;Cuenca;San Blas; Sin informacion;29;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;51;0;Mestizo; Primaria; Ecuatoriano;Mujer;47;0;Mestizo; Primaria
Azuay;Cuenca;San Blas; No;18;Por mutuo consentimiento via judicial; Ecuatoriano;Hombre;42;2;Mestizo; Primaria; Ecuatoriano;Mujer;38;2;Mestizo; Primaria
